dateTime,u,v,ws,wd,wp
2009070311,4.78,-0.75,4.84,98.94,0.1
2009070312,5.62,-0.98,5.7,99.9,0.175
2009070313,5.06,-1.95,5.42,111.06,0.13
2009070314,4.87,-2.54,5.49,117.53,0.095
2009070315,4.82,-2.95,5.66,121.48,0.095
2009070316,5.13,-3.01,5.95,120.41,0.19
2009070317,5.66,-2.83,6.33,116.6,0.221
2009070318,6.18,-2.62,6.71,112.96,0.226
2009070319,6.53,-2.52,7.0,111.15,0.301
2009070320,6.68,-2.53,7.14,110.75,0.421
2009070321,6.68,-2.58,7.16,111.08,0.486
2009070322,6.55,-2.6,7.05,111.66,0.476
2009070323,6.26,-2.57,6.77,112.31,0.476
2009070400,5.77,-2.45,6.27,112.97,0.521
2009070401,4.55,-2.52,5.2,118.98,0.476
2009070402,3.96,-2.08,4.48,117.73,0.501
2009070403,3.55,-1.71,3.94,115.67,0.662
2009070404,3.37,-1.53,3.71,114.43,0.747
2009070405,3.31,-1.51,3.64,114.52,0.622
2009070406,3.19,-1.54,3.54,115.73,0.406
2009070407,2.91,-1.55,3.3,118.01,0.19
2009070408,2.63,-1.62,3.09,121.57,0.11
2009070409,2.54,-1.83,3.13,125.78,0.075
2009070410,2.8,-2.26,3.6,128.87,0.135
2009070411,3.37,-2.82,4.39,129.95,0.11
2009070412,4.14,-3.4,5.35,129.42,0.201
2009070413,5.07,-4.45,6.75,131.22,0.386
2009070414,5.15,-4.34,6.73,130.11,0.461
2009070415,5.06,-4.12,6.52,129.15,0.451
2009070416,4.92,-4.02,6.35,129.29,0.376
2009070417,4.78,-4.09,6.29,130.59,0.266
2009070418,4.68,-4.31,6.36,132.69,0.241
2009070419,4.61,-4.63,6.54,135.08,0.236
2009070420,4.47,-4.79,6.55,136.99,0.226
2009070421,4.09,-4.52,6.1,137.86,0.271
2009070422,3.41,-3.65,5.0,136.92,0.271
2009070423,2.7,-2.46,3.65,132.35,0.296
2009070500,2.29,-1.35,2.65,120.46,0.19
2009070501,2.34,-0.83,2.48,109.42,0.12
2009070502,2.87,-0.38,2.89,97.47,0.195
2009070503,3.39,-0.16,3.39,92.69,0.281
2009070504,3.62,-0.09,3.62,91.43,0.221
2009070505,3.62,-0.12,3.62,91.91,0.14
2009070506,3.55,-0.21,3.56,93.41,0.216
2009070507,3.54,-0.32,3.56,95.12,0.281
2009070508,3.58,-0.36,3.6,95.72,0.206
2009070509,3.6,-0.25,3.61,93.93,0.185
2009070510,3.58,0.06,3.58,89.04,0.246
2009070511,3.53,0.43,3.56,83.04,0.266
2009070512,3.52,0.69,3.58,78.91,0.165
2009070513,4.04,-1.87,4.45,114.81,0.025
2009070514,3.98,-2.49,4.7,122.05,0.01
2009070515,3.94,-3.03,4.97,127.59,0
2009070516,3.97,-3.41,5.24,130.65,0.01
2009070517,4.11,-3.66,5.5,131.65,0.035
2009070518,4.34,-3.8,5.77,131.19,0.03
2009070519,4.62,-3.85,6.01,129.85,0.02
2009070520,4.69,-3.73,5.99,128.48,0.045
2009070521,4.26,-3.3,5.39,127.81,0.07
2009070522,3.18,-2.53,4.07,128.55,0.085
2009070523,1.93,-1.65,2.54,130.52,0.065
2009070600,1.15,-0.96,1.5,129.98,0.015
2009070601,0.07,-1.48,1.48,177.4,0.01
2009070602,-0.32,-1.14,1.19,195.88,0.035
2009070603,-0.33,-0.61,0.7,208.66,0.09
2009070604,0.06,0.17,0.18,19.47,0.115
2009070605,0.69,1.05,1.26,33.51,0.06
2009070606,1.36,1.83,2.28,36.61,0.05
2009070607,1.87,2.34,3.0,38.69,0.03
2009070608,2.13,2.47,3.26,40.79,0
2009070609,2.05,2.14,2.97,43.81,0
2009070610,1.64,1.35,2.12,50.42,0.04
2009070611,1.17,0.43,1.25,70.03,0.04
2009070612,1.04,-0.23,1.06,102.67,0.09
2009070613,1.88,-2.56,3.18,143.65,0.125
2009070614,2.27,-2.04,3.05,131.88,0.085
2009070615,3.02,-1.56,3.4,117.41,0.055
2009070616,4.09,-1.5,4.36,110.08,0.085
2009070617,5.23,-1.75,5.52,108.53,0.211
2009070618,6.09,-2.14,6.45,109.39,0.266
2009070619,6.4,-2.51,6.88,111.41,0.185
2009070620,6.24,-2.85,6.86,114.52,0.16
2009070621,5.76,-3.18,6.58,118.95,0.075
2009070622,5.08,-3.51,6.17,124.62,0.175
2009070623,4.34,-3.65,5.67,130.07,0.12
2009070700,3.67,-3.42,5.01,132.98,0.02
2009070701,3.13,-2.0,3.71,122.61,0.05
2009070702,2.44,-1.28,2.75,117.63,0.07
2009070703,1.99,-0.67,2.1,108.58,0.005
2009070704,1.95,-0.32,1.97,99.44,0
2009070705,2.14,-0.19,2.15,95.18,0.03
2009070706,2.32,-0.18,2.33,94.53,0.02
2009070707,2.33,-0.22,2.34,95.32,0.075
2009070708,2.35,-0.3,2.37,97.23,0.105
2009070709,2.67,-0.45,2.71,99.64,0.16
2009070710,3.48,-0.7,3.55,101.42,0.18
2009070711,4.53,-1.02,4.64,102.73,0.231
2009070712,5.48,-1.39,5.65,104.21,0.306
2009070713,6.35,-2.3,6.75,109.9,0.286
2009070714,5.77,-2.41,6.25,112.66,0.246
2009070715,5.14,-2.39,5.67,114.88,0.306
2009070716,4.86,-2.31,5.38,115.45,0.306
2009070717,4.93,-2.25,5.42,114.48,0.306
2009070718,5.28,-2.23,5.73,112.9,0.316
2009070719,5.81,-2.3,6.25,111.54,0.381
2009070720,6.34,-2.37,6.77,110.49,0.411
2009070721,6.64,-2.36,7.04,109.54,0.426
2009070722,6.54,-2.18,6.9,108.46,0.391
2009070723,6.12,-1.89,6.41,107.13,0.346
2009070800,5.48,-1.52,5.68,105.48,0.316
2009070801,4.06,-0.86,4.15,101.92,0.271
2009070802,3.35,-0.39,3.37,96.65,0.276
2009070803,2.89,-0.04,2.89,90.84,0.226
2009070804,2.72,0.08,2.72,88.22,0.276
2009070805,2.74,0.07,2.74,88.58,0.216
2009070806,2.77,0.03,2.77,89.37,0.145
2009070807,2.69,0.04,2.69,89.16,0.1
2009070808,2.59,-0.06,2.59,91.29,0.07
2009070809,2.59,-0.47,2.63,100.31,0.06
2009070810,2.77,-1.32,3.07,115.48,0.06
2009070811,2.93,-2.36,3.76,128.93,0.045
2009070812,2.82,-3.28,4.32,139.39,0.045
2009070813,2.54,-3.26,4.13,142.14,0.085
2009070814,1.76,-3.72,4.12,154.67,0.085
2009070815,1.21,-3.91,4.09,162.87,0.08
2009070816,1.17,-3.78,3.96,162.8,0.095
2009070817,1.45,-3.53,3.82,157.63,0.05
2009070818,1.72,-3.39,3.8,153.16,0.035
2009070819,1.7,-3.53,3.92,154.31,0.055
2009070820,1.4,-3.75,4.0,159.48,0.04
2009070821,0.91,-3.77,3.88,166.46,0.035
2009070822,0.31,-3.41,3.42,174.77,0.02
2009070823,-0.18,-2.88,2.88,183.66,0.025
2009070900,-0.36,-2.47,2.5,188.19,0.06
2009070901,0.36,-2.41,2.44,171.44,0.03
2009070902,1.01,-2.34,2.55,156.7,0.045
2009070903,1.54,-2.37,2.83,146.9,0.065
2009070904,1.68,-2.4,2.93,145.09,0.075
2009070905,1.48,-2.41,2.83,148.48,0.135
2009070906,1.11,-2.38,2.62,154.92,0.185
2009070907,0.71,-2.27,2.38,162.56,0.075
2009070908,0.35,-2.1,2.13,170.49,0.005
2009070909,0.07,-1.84,1.85,177.95,0
2009070910,-0.13,-1.51,1.52,184.87,0
2009070911,-0.34,-1.18,1.23,196.1,0.03
2009070912,-0.71,-0.93,1.17,217.24,0.03
2009070913,-1.42,-1.14,1.82,231.35,0
2009070914,-1.73,-0.87,1.93,243.11,0
2009070915,-1.99,-0.58,2.07,253.86,0
2009070916,-2.26,-0.23,2.27,264.3,0
2009070917,-2.49,0.2,2.5,274.57,0
2009070918,-2.65,0.72,2.75,285.27,0.015
2009070919,-2.69,1.34,3.0,296.54,0.005
2009070920,-2.6,1.92,3.24,306.5,0.025
2009070921,-2.4,2.31,3.33,313.88,0.095
2009070922,-2.11,2.39,3.19,318.54,0.085
2009070923,-1.83,2.28,2.92,321.26,0.13
2009071000,-1.67,2.15,2.72,322.18,0.12
2009071001,-1.88,2.12,2.83,318.42,0.095
2009071002,-1.86,2.31,2.97,321.09,0.095
2009071003,-1.79,2.55,3.12,324.9,0.1
2009071004,-1.61,2.78,3.21,329.87,0.16
2009071005,-1.37,2.94,3.25,335.03,0.19
2009071006,-1.15,3.02,3.23,339.2,0.165
2009071007,-1.0,2.98,3.15,341.42,0.105
2009071008,-0.97,2.92,3.08,341.68,0.09
2009071009,-1.06,2.93,3.11,340.17,0.1
2009071010,-1.26,3.07,3.32,337.69,0.095
2009071011,-1.47,3.25,3.57,335.75,0.11
2009071012,-1.54,3.35,3.69,335.4,0.11
2009071013,-1.36,3.38,3.64,338.08,0.005
2009071014,-1.18,3.42,3.62,340.89,0
2009071015,-0.83,3.54,3.64,346.76,0.04
2009071016,-0.26,3.84,3.85,356.17,0.165
2009071017,0.48,4.27,4.29,6.43,0.266
2009071018,1.29,4.74,4.91,15.2,0.326
2009071019,2.05,5.16,5.55,21.71,0.351
2009071020,2.61,5.34,5.94,26.01,0.361
2009071021,2.75,5.08,5.78,28.47,0.311
2009071022,2.39,4.27,4.9,29.24,0.306
2009071023,1.76,3.27,3.71,28.34,0.291
2009071100,1.18,2.51,2.77,25.3,0.281
2009071101,0.82,2.59,2.72,17.63,0.236
2009071102,0.97,2.93,3.08,18.31,0.366
2009071103,1.12,3.33,3.51,18.58,0.381
2009071104,1.11,3.56,3.73,17.32,0.421
2009071105,1.1,3.58,3.75,17.08,0.481
2009071106,1.34,3.42,3.67,21.33,0.451
2009071107,1.97,3.13,3.7,32.12,0.466
2009071108,2.76,2.88,3.99,43.78,0.476
2009071109,3.39,2.85,4.43,49.87,0.501
2009071110,3.64,3.16,4.82,48.99,0.421
2009071111,3.75,3.53,5.15,46.76,0.251
2009071112,4.08,3.58,5.43,48.76,0.19
2009071113,3.1,4.08,5.13,37.18,0.226
2009071114,4.43,4.21,6.11,46.49,0.18
2009071115,5.78,3.95,7.0,55.65,0.065
2009071116,6.75,3.14,7.45,65.02,0.115
2009071117,7.32,1.87,7.56,75.69,0.306
2009071118,7.55,0.25,7.56,88.08,0.471
2009071119,7.51,-1.52,7.66,101.47,0.596
2009071120,7.22,-3.12,7.86,113.36,0.657
2009071121,6.73,-4.14,7.9,121.63,0.586
2009071122,6.09,-4.35,7.48,125.53,0.576
2009071123,5.39,-3.98,6.7,126.42,0.627
2009071200,4.76,-3.42,5.87,125.69,0.546
2009071201,4.5,-3.57,5.74,128.45,0.521
2009071202,4.12,-3.19,5.21,127.77,0.351
2009071203,3.77,-2.84,4.73,127.0,0.536
2009071204,3.42,-2.46,4.21,125.69,0.617
2009071205,3.11,-2.06,3.73,123.58,0.566
2009071206,2.9,-1.72,3.37,120.65,0.411
2009071207,2.85,-1.45,3.2,116.98,0.291
2009071208,2.95,-1.18,3.18,111.72,0.291
2009071209,3.16,-0.77,3.25,103.65,0.391
2009071210,3.45,-0.16,3.45,92.69,0.446
2009071211,3.81,0.49,3.84,82.74,0.496
2009071212,4.25,0.97,4.36,77.21,0.276
2009071213,3.76,-1.3,3.98,109.11,0.075
2009071214,3.72,-0.86,3.82,103.0,0.18
2009071215,3.95,-0.52,3.99,97.46,0.211
2009071216,4.66,-0.46,4.68,95.68,0.296
2009071217,5.63,-0.59,5.67,96.01,0.291
2009071218,6.55,-0.73,6.59,96.33,0.296
2009071219,7.12,-0.74,7.16,95.94,0.376
2009071220,7.15,-0.72,7.18,95.77,0.401
2009071221,6.45,-0.81,6.5,97.14,0.371
2009071222,4.99,-1.09,5.11,102.29,0.286
2009071223,3.33,-1.45,3.63,113.51,0.175
2009071300,2.17,-1.73,2.77,128.62,0.105
2009071301,1.76,-1.26,2.16,125.59,0.07
2009071302,2.07,-1.48,2.54,125.69,0.135
2009071303,2.52,-1.63,3.0,122.85,0.165
2009071304,2.85,-1.57,3.26,118.86,0.236
2009071305,3.02,-1.42,3.34,115.17,0.306
2009071306,3.03,-1.32,3.3,113.54,0.336
2009071307,2.91,-1.37,3.22,115.19,0.296
2009071308,2.84,-1.46,3.19,117.31,0.236
2009071309,3.0,-1.45,3.33,115.78,0.201
2009071310,3.53,-1.25,3.74,109.5,0.291
2009071311,4.29,-1.14,4.44,104.88,0.321
2009071312,5.08,-1.48,5.29,106.24,0.291
2009071313,5.78,-2.22,6.2,111.01,0.326
2009071314,6.25,-3.11,6.98,116.49,0.486
2009071315,6.57,-3.8,7.58,120.04,0.451
2009071316,6.78,-4.0,7.87,120.54,0.576
2009071317,6.94,-3.94,7.98,119.54,0.667
2009071318,7.15,-3.95,8.16,118.93,0.712
2009071319,7.38,-4.26,8.52,119.96,0.787
2009071320,7.38,-4.6,8.7,121.91,0.827
2009071321,6.79,-4.59,8.2,124.03,0.847
2009071322,5.44,-3.97,6.74,126.14,0.672
2009071323,3.84,-3.0,4.87,128.0,0.511
2009071400,2.66,-2.03,3.35,127.31,0.331
2009071401,2.91,-1.34,3.2,114.65,0.18
2009071402,2.83,-1.21,3.08,113.24,0.221
2009071403,2.9,-1.18,3.13,112.24,0.281
2009071404,2.93,-1.02,3.1,109.16,0.371
2009071405,2.9,-0.8,3.01,105.35,0.476
2009071406,2.84,-0.68,2.93,103.52,0.416
2009071407,2.77,-0.78,2.88,105.71,0.401
2009071408,2.72,-0.96,2.88,109.43,0.286
2009071409,2.71,-1.04,2.9,110.9,0.221
2009071410,2.77,-0.93,2.92,108.56,0.19
2009071411,2.84,-0.98,3.01,109.0,0.316
2009071412,2.88,-1.63,3.31,119.44,0.211
2009071413,3.58,-2.93,4.63,129.33,0.17
2009071414,3.38,-3.66,4.98,137.33,0.185
2009071415,3.27,-4.22,5.34,142.26,0.18
2009071416,3.4,-4.5,5.64,142.92,0.175
2009071417,3.65,-4.56,5.84,141.35,0.211
2009071418,3.8,-4.5,5.89,139.83,0.276
2009071419,3.68,-4.37,5.71,139.91,0.246
2009071420,3.3,-4.12,5.28,141.27,0.231
2009071421,2.73,-3.66,4.57,143.29,0.236
2009071422,2.03,-2.96,3.59,145.51,0.231
2009071423,1.36,-2.16,2.55,147.82,0.211
2009071500,0.89,-1.48,1.72,149.05,0.145
2009071501,0.83,-1.3,1.54,147.53,0.075
2009071502,0.89,-0.74,1.15,129.6,0.065
2009071503,1.08,-0.09,1.08,94.54,0.04
2009071504,1.28,0.67,1.44,62.38,0.05
2009071505,1.47,1.42,2.05,45.88,0.065
2009071506,1.67,2.06,2.65,39.05,0.08
2009071507,1.88,2.49,3.12,37.03,0.04
2009071508,2.02,2.79,3.45,35.86,0.06
2009071509,2.0,3.08,3.67,32.96,0.135
2009071510,1.76,3.43,3.85,27.15,0.115
2009071511,1.39,3.76,4.0,20.26,0.12
2009071512,1.01,3.96,4.09,14.33,0.1
2009071513,1.84,4.15,4.54,23.92,0.09
2009071514,1.46,4.22,4.46,19.06,0.04
2009071515,0.95,4.19,4.29,12.76,0.135
2009071516,0.31,4.12,4.13,4.34,0.216
2009071517,-0.3,4.13,4.14,355.85,0.226
2009071518,-0.7,4.3,4.36,350.71,0.211
2009071519,-0.76,4.71,4.77,350.79,0.201
2009071520,-0.53,5.21,5.24,354.16,0.306
2009071521,-0.12,5.65,5.65,358.83,0.271
2009071522,0.39,5.87,5.89,3.84,0.316
2009071523,0.93,5.8,5.87,9.11,0.371
2009071600,1.43,5.38,5.57,14.92,0.331
2009071601,1.02,4.04,4.17,14.11,0.366
2009071602,1.6,3.61,3.95,23.87,0.366
2009071603,2.07,2.99,3.64,34.73,0.366
2009071604,2.38,2.16,3.21,47.81,0.406
2009071605,2.54,1.27,2.84,63.36,0.356
2009071606,2.57,0.54,2.63,78.06,0.281
2009071607,2.55,0.14,2.55,86.82,0.326
2009071608,2.56,0.05,2.56,88.8,0.471
2009071609,2.72,0.23,2.73,85.26,0.431
2009071610,3.11,0.56,3.16,79.74,0.165
2009071611,3.59,0.8,3.68,77.37,0.256
2009071612,3.99,0.65,4.05,80.76,0.261
2009071613,4.31,-1.36,4.52,107.47,0.17
2009071614,3.92,-1.87,4.34,115.55,0.115
2009071615,3.6,-2.04,4.14,119.54,0.145
2009071616,3.69,-1.79,4.1,115.89,0.145
2009071617,4.11,-1.27,4.3,107.18,0.165
2009071618,4.71,-0.7,4.76,98.4,0.201
2009071619,5.33,-0.26,5.34,92.77,0.261
2009071620,5.67,-0.04,5.67,90.43,0.206
2009071621,5.43,-0.12,5.43,91.22,0.251
2009071622,4.42,-0.5,4.45,96.44,0.256
2009071623,2.99,-1.04,3.16,109.17,0.391
2009071700,1.6,-1.54,2.22,133.89,0.241
2009071701,0.58,-1.63,1.73,160.37,0.15
2009071702,0.02,-1.9,1.9,179.5,0.135
2009071703,-0.25,-2.03,2.05,187.11,0.145
2009071704,-0.27,-2.05,2.07,187.5,0.206
2009071705,-0.14,-1.91,1.91,184.25,0.135
2009071706,0.01,-1.54,1.54,179.73,0.02
2009071707,0.08,-0.91,0.92,175.28,0
2009071708,0.05,-0.11,0.12,152.99,0
2009071709,-0.04,0.78,0.78,356.78,0
2009071710,-0.16,1.64,1.65,354.57,0
2009071711,-0.03,2.35,2.35,359.18,0.03
2009071712,0.62,2.81,2.87,12.4,0.02
2009071713,1.31,3.28,3.53,21.83,0.035
2009071714,3.0,3.38,4.52,41.62,0.065
2009071715,4.52,3.3,5.59,53.91,0.045
2009071716,5.42,3.0,6.19,61.04,0.06
2009071717,5.74,2.38,6.22,67.48,0.08
2009071718,5.68,1.32,5.83,76.96,0.15
2009071719,5.37,-0.22,5.37,92.4,0.13
2009071720,4.81,-1.86,5.16,111.11,0.04
2009071721,3.98,-3.1,5.05,127.89,0.025
2009071722,2.9,-3.59,4.62,141.04,0.015
2009071723,1.8,-3.46,3.9,152.53,0.01
2009071800,0.95,-2.96,3.11,162.25,0.005
2009071801,1.53,-2.82,3.21,151.56,0.03
2009071802,1.23,-2.32,2.63,152.13,0.095
2009071803,1.18,-1.79,2.15,146.67,0.08
2009071804,1.3,-1.45,1.94,138.05,0.175
2009071805,1.52,-1.28,1.99,130.04,0.18
2009071806,1.78,-1.23,2.17,124.67,0.1
2009071807,2.04,-1.24,2.39,121.39,0.07
2009071808,2.38,-1.25,2.69,117.83,0.075
2009071809,2.9,-1.2,3.14,112.46,0.1
2009071810,3.66,-1.05,3.81,106.0,0.055
2009071811,4.43,-0.9,4.52,101.53,0.1
2009071812,4.95,-0.9,5.03,100.31,0.075
2009071813,5.77,-1.55,5.98,105.08,0.09
2009071814,5.54,-1.75,5.81,107.52,0.11
2009071815,5.38,-1.86,5.69,109.12,0.175
2009071816,5.56,-1.85,5.86,108.39,0.185
2009071817,6.01,-1.78,6.26,106.5,0.256
2009071818,6.51,-1.75,6.75,105.04,0.236
2009071819,6.92,-1.83,7.15,104.8,0.296
2009071820,7.08,-1.91,7.34,105.08,0.331
2009071821,6.91,-1.85,7.15,105.01,0.451
2009071822,6.33,-1.56,6.52,103.89,0.381
2009071823,5.49,-1.14,5.6,101.74,0.386
2009071900,4.58,-0.72,4.64,98.94,0.331
2009071901,4.88,-0.72,4.94,98.43,0.261
2009071902,4.24,-0.43,4.26,95.85,0.17
2009071903,3.79,-0.17,3.79,92.59,0.195
2009071904,3.69,-0.02,3.69,90.28,0.206
2009071905,3.79,0.04,3.79,89.4,0.206
2009071906,3.85,0.04,3.85,89.36,0.246
2009071907,3.74,0.02,3.74,89.69,0.291
2009071908,3.62,-0.04,3.62,90.71,0.311
2009071909,3.76,-0.18,3.76,92.74,0.256
2009071910,4.31,-0.41,4.33,95.37,0.276
2009071911,5.0,-0.71,5.05,98.07,0.316
2009071912,5.44,-1.07,5.54,101.15,0.316
2009071913,5.35,-1.67,5.6,107.34,0.226
2009071914,4.5,-1.75,4.83,111.21,0.211
2009071915,3.67,-1.61,4.01,113.69,0.271
2009071916,3.28,-1.28,3.52,111.33,0.226
2009071917,3.25,-0.86,3.36,104.75,0.125
2009071918,3.4,-0.47,3.44,97.79,0.095
2009071919,3.55,-0.21,3.56,93.32,0.05
2009071920,3.55,-0.07,3.55,91.07,0.105
2009071921,3.23,0.0,3.23,90.08,0.095
2009071922,2.53,0.0,2.53,90.08,0.055
2009071923,1.74,-0.13,1.75,94.37,0.01
2009072000,1.21,-0.48,1.3,111.9,0.005
2009072001,1.71,-1.51,2.28,131.29,0.03
2009072002,1.71,-1.95,2.6,138.78,0.055
2009072003,1.71,-1.98,2.62,139.13,0.05
2009072004,1.53,-1.38,2.06,132.15,0.005
2009072005,1.25,-0.5,1.35,111.98,0
2009072006,1.03,0.19,1.05,79.63,0
2009072007,0.99,0.35,1.05,70.28,0
2009072008,1.03,0.19,1.05,79.59,0.015
2009072009,1.03,0.03,1.03,88.46,0.005
2009072010,0.89,0.11,0.89,83.04,0
2009072011,0.67,0.31,0.73,65.42,0
2009072012,0.48,0.4,0.63,50.09,0
2009072013,0.33,0.57,0.66,29.78,0
2009072014,0.36,0.52,0.63,34.82,0
2009072015,0.42,0.42,0.6,45.01,0
2009072016,0.49,0.34,0.6,55.29,0
2009072017,0.54,0.32,0.62,59.37,0
2009072018,0.52,0.4,0.66,52.6,0
2009072019,0.42,0.6,0.74,35.07,0.015
2009072020,0.25,0.84,0.87,16.7,0.01
2009072021,0.02,0.97,0.97,1.24,0.015
2009072022,-0.25,0.94,0.97,345.32,0
2009072023,-0.53,0.86,1.01,328.36,0
2009072100,-0.8,0.89,1.2,317.96,0.04
2009072101,-0.78,0.95,1.23,320.86,0.035
2009072102,-1.15,1.18,1.65,315.87,0.02
2009072103,-1.35,1.48,2.01,317.63,0.03
2009072104,-1.3,1.81,2.23,324.4,0.03
2009072105,-1.11,2.11,2.38,332.32,0.01
2009072106,-0.96,2.3,2.5,337.41,0.03
2009072107,-0.99,2.35,2.55,337.06,0.055
2009072108,-1.2,2.28,2.57,332.24,0.03
2009072109,-1.51,2.13,2.61,324.61,0.05
2009072110,-1.88,1.95,2.7,316.1,0.08
2009072111,-2.24,1.8,2.87,308.86,0.18
2009072112,-2.53,1.74,3.07,304.51,0.115
2009072113,-3.05,1.43,3.36,295.08,0.06
2009072114,-3.29,1.49,3.61,294.42,0.045
2009072115,-3.46,1.7,3.85,296.13,0.12
2009072116,-3.46,2.09,4.04,301.12,0.085
2009072117,-3.4,2.59,4.27,307.29,0.06
2009072118,-3.42,3.07,4.6,311.95,0.025
2009072119,-3.6,3.43,4.97,313.59,0.01
2009072120,-3.75,3.56,5.17,313.49,0.065
2009072121,-3.61,3.38,4.95,313.07,0.14
2009072122,-3.04,2.85,4.17,313.19,0.1
2009072123,-2.33,2.18,3.19,313.04,0.05
2009072200,-1.91,1.61,2.5,310.04,0.02
2009072201,-2.21,1.4,2.62,302.31,0.045
2009072202,-2.43,1.59,2.9,303.3,0.075
2009072203,-2.64,1.83,3.21,304.77,0.155
2009072204,-2.66,1.96,3.3,306.43,0.135
2009072205,-2.52,1.94,3.17,307.6,0.13
2009072206,-2.29,1.73,2.88,307.09,0.115
2009072207,-2.08,1.36,2.49,303.1,0.115
2009072208,-2.01,0.92,2.22,294.68,0.085
2009072209,-2.21,0.58,2.29,284.57,0.11
2009072210,-2.75,0.43,2.78,278.94,0.02
2009072211,-3.38,0.53,3.42,278.97,0.04
2009072212,-3.81,0.9,3.92,283.26,0.13
2009072213,-2.94,2.12,3.62,305.89,0.201
2009072214,-2.8,2.56,3.79,312.44,0.085
2009072215,-2.57,2.94,3.9,318.79,0.05
2009072216,-2.33,3.22,3.97,324.17,0.1
2009072217,-1.99,3.4,3.93,329.68,0.13
2009072218,-1.46,3.47,3.76,337.22,0.13
2009072219,-0.71,3.45,3.52,348.36,0.16
2009072220,0.01,3.35,3.35,0.12,0.17
2009072221,0.38,3.2,3.22,6.77,0.145
2009072222,0.21,3.01,3.02,4.0,0.155
2009072223,-0.22,2.79,2.8,355.45,0.095
2009072300,-0.52,2.53,2.58,348.4,0.09
2009072301,0.0,1.77,1.77,359.84,0.08
2009072302,-0.23,1.69,1.7,352.16,0.095
2009072303,-0.51,1.81,1.87,344.32,0.145
2009072304,-0.8,2.07,2.22,338.97,0.261
2009072305,-1.01,2.35,2.56,336.86,0.19
2009072306,-1.02,2.49,2.69,337.72,0.201
2009072307,-0.78,2.39,2.51,341.97,0.14
2009072308,-0.42,2.2,2.24,349.17,0.11
2009072309,-0.15,2.15,2.15,356.1,0.04
2009072310,-0.11,2.36,2.36,357.38,0.055
2009072311,-0.31,2.69,2.71,353.48,0.095
2009072312,-0.71,2.93,3.01,346.39,0.201
2009072313,-3.35,0.7,3.42,281.83,0.17
2009072314,-3.93,0.49,3.96,277.09,0.211
2009072315,-4.35,0.45,4.38,275.9,0.17
2009072316,-4.55,0.64,4.6,277.99,0.09
